Agent ID,Area ID,x,y,Resource: 1,Resource: 2,Resource: 3,Resouce Average,Leader Evaluation,Member Evaluation,Allocated Subtasks,Refused Subtasks,Member Count,Leader Count
493,0,36,8,2,1,4,2.3333333333333335,0.24277787107850277,0.9476558670697539,19391,27,147928,2073
421,0,18,44,3,3,3,3.0,0.6255640269552099,0.9943284890579246,30544,78,149344,657
385,0,10,27,1,3,4,2.6666666666666665,0.26111939465839223,0.9593491369504767,20482,56,148526,1475
128,0,24,34,4,3,1,2.6666666666666665,0.5654950291030579,0.9986227155504002,22199,107,148802,1199
405,0,11,24,5,3,4,4.0,0.5710969679246306,0.9998425293658878,34789,33,149847,154
228,0,31,8,3,4,1,2.6666666666666665,0.6131853013985435,0.7590707141586039,15968,9,146344,3657
203,0,15,21,5,2,3,3.3333333333333335,0.5984441964634591,0.9997483073816242,30801,197,149291,710
69,0,29,29,5,4,5,4.666666666666667,0.5999059610058651,0.9620792423533144,34706,25,149599,402
399,0,49,24,2,4,4,3.3333333333333335,0.7218588940639543,0.9973114672059405,18349,42,113178,36823
305,0,18,33,3,3,3,3.0,0.5162622285760621,0.9916419698556761,30029,49,149586,415
121,0,20,30,4,3,5,4.0,0.4699013094147778,0.9507068881611571,33474,211,148659,1342
111,0,27,31,1,5,2,2.6666666666666665,0.4955833783074692,0.5785185375076731,6609,14,71217,78784
286,0,37,41,5,3,5,4.333333333333333,0.47407766905472143,0.9436128960432333,31752,137,149127,874
362,0,26,15,1,5,4,3.3333333333333335,0.667771174228001,0.983745660830061,13185,50,109997,40004
65,0,26,5,4,3,4,3.6666666666666665,0.5876136360192697,0.9810687070881305,26191,43,139475,10526
63,0,34,27,5,1,1,2.3333333333333335,0.8047013751248734,0.32226942598298397,2930,21,58991,91010
391,0,25,33,4,3,4,3.6666666666666665,0.21659874202740412,0.9998553870485031,30472,35,149214,787
1,0,9,5,1,4,2,2.3333333333333335,0.5396712626400283,0.9299588435643483,18125,34,147715,2286
270,0,28,26,5,1,5,3.6666666666666665,0.48086776420408567,0.9951726698612378,21441,90,148634,1367
254,0,7,19,2,2,5,3.0,0.45552590909151924,0.9914462593900903,25974,115,147833,2168
7,0,23,18,2,2,5,3.0,0.4971390630298922,0.983359566523438,24014,29,148815,1186
37,0,23,3,5,4,4,4.333333333333333,0.2262523905444182,0.9840234058489937,19083,0,116495,33506
358,0,40,46,3,2,2,2.3333333333333335,0.5925494541603775,0.9754199108217609,23961,32,147915,2086
145,0,44,17,1,4,1,2.0,0.2288366967149153,0.9651898089506725,14842,20,146391,3610
287,0,45,33,4,5,4,4.333333333333333,0.3500048199233625,0.999999999999999,37038,135,149635,366
98,0,24,2,5,3,4,4.0,0.6511862030307678,0.9995898341273428,30569,80,148466,1535
